SessionId,ItemId,Time
412,6,212455562
413,1,77068800
413,2,148694400
413,3,150595200
413,6,212455562
414,1,77068800
414,2,148694400
414,3,150595200
414,6,212455562
415,1,77068800
415,2,148694400
415,3,150595200
415,6,212455562
416,1,77068800
416,2,148694400
416,3,150595200
416,6,212455562
417,1,77068800
417,2,148694400
417,3,150595200
417,6,212455562
418,1,77068800
418,2,148694400
418,3,150595200
418,6,212455562
419,1,77068800
419,2,148694400
419,3,150595200
419,6,212455562
420,6,207926902
420,9,211285442
420,9,211285863
420,9,211285911
420,9,211286258
421,6,207926902
421,9,211285442
421,9,211285863
421,9,211285911
421,9,211286258
422,6,207926902
422,9,211285442
422,9,211285863
422,9,211285911
422,9,211286258
423,6,207926902
423,9,211285442
423,9,211285863
423,9,211285911
423,9,211286258
424,6,207926902
424,9,211285442
424,9,211285863
424,9,211285911
424,9,211286258
425,6,207926902
425,9,211285442
425,9,211285863
425,9,211285911
425,9,211286258
426,6,207926902
426,9,211285442
426,9,211285863
426,9,211285911
426,9,211286258
427,6,207926902
427,9,211285442
427,9,211285863
427,9,211285911
427,9,211286258
428,1,121305600
428,2,157939200
428,3,160531200
428,6,207772683
428,7,207772683
429,2,138585600
429,3,141436800
429,6,208583968
429,7,208583968
429,1,218851200
430,6,213396561
430,7,213396561
430,2,215222400
430,3,215395200
431,2,151718400
431,6,208821760
431,7,208821760
431,3,218851200
432,1,44064000
432,2,148003200
432,7,210454693
432,6,210454693
433,2,89337600
433,7,209732998
433,6,209732998
433,3,217814400
434,1,81388800
434,2,141004800
434,3,163123200
434,7,208653309
434,6,208653309
435,1,81388800
435,2,141004800
435,3,163123200
435,6,208653309
435,7,208653309
436,1,81388800
436,2,141004800
436,3,163123200
436,6,208653309
436,7,208653309
437,2,152064000
437,3,154656000
437,7,224773138
437,6,224773138
438,2,152064000
438,3,154656000
438,7,224773138
438,6,224773138
439,2,152064000
439,3,154656000
439,7,224773138
439,6,224773138
440,2,152064000
440,3,154656000
440,7,224773138
440,6,224773138
441,2,152064000
441,3,154656000
441,7,224773138
441,6,224773138
442,2,152064000
442,3,154656000
442,7,224773138
442,6,224773138
443,2,152064000
443,3,154656000
443,7,224773138
443,6,224773138
444,2,152064000
444,3,154656000
444,7,224773138
444,6,224773138
445,2,152064000
445,3,154656000
445,7,224773138
445,6,224773138
446,2,152064000
446,3,154656000
446,7,224773138
446,6,224773138
447,2,152064000
447,3,154656000
447,7,224773138
447,6,224773138
448,2,152064000
448,3,154656000
448,7,224773138
448,6,224773138
449,2,121737600
449,3,123984000
449,1,159494400
449,6,208633976
449,7,208633976
450,2,158198400
450,3,160790400
450,7,211234699
450,6,211234699
451,2,158198400
451,3,160790400
451,7,211234699
451,6,211234699
452,2,158198400
452,3,160790400
452,7,211234699
452,6,211234699
453,2,158198400
453,3,160790400
453,6,211234699
453,7,211234699
454,2,163641600
454,7,208564313
454,6,208564313
454,3,222480000
454,1,222480000
455,2,112924800
455,3,143596800
455,6,208527356
455,7,208527356
456,1,0
456,6,208484672
456,7,208484672
456,2,212284800
456,3,226454400
457,2,85104000
457,3,134870400
457,1,208569600
457,7,209070781
457,6,209070781
458,2,157593600
458,3,171676800
458,6,207794492
458,7,207794492
459,2,157593600
459,3,171676800
459,6,207794492
459,7,207794492
460,2,157593600
460,3,171676800
460,6,207794492
460,7,207794492
461,2,157593600
461,3,171676800
461,7,207794492
461,6,207794492
462,2,157593600
462,3,171676800
462,6,207794492
462,7,207794492
463,3,176256000
463,2,176256000
463,1,200275200
463,10,210351600
463,10,211546800
463,10,212180400
464,2,155174400
464,10,211572000
464,4,226108800
464,3,226108800
465,2,218937600
465,4,218937600
465,5,219283200
465,3,219283200
466,2,207964800
466,3,208051200
466,4,217382400
466,5,219542400
467,2,156211200
467,3,208483200
467,7,210950306
467,6,210950306
468,2,156211200
468,3,208483200
468,7,210950306
468,6,210950306
469,10,210420000
469,10,210423600
469,10,217688400
469,10,217692000
469,10,217720800
470,7,206237897
470,6,206237897
470,4,214617600
470,5,217123200
471,6,206237897
471,7,206237897
471,4,214617600
471,5,217123200
472,7,206237897
472,6,206237897
472,4,214617600
472,5,217123200
473,6,206237897
473,7,206237897
473,4,214617600
473,5,217123200
474,7,206237897
474,6,206237897
474,4,214617600
474,5,217123200
475,7,206237897
475,6,206237897
475,4,214617600
475,5,217123200
476,6,206237897
476,7,206237897
476,4,214617600
476,5,217123200
477,6,206237897
477,7,206237897
477,4,214617600
477,5,217123200
478,6,206237897
478,7,206237897
478,4,214617600
478,5,217123200
479,1,6652800
479,2,126057600
479,3,164332800
479,4,224899200
480,2,134179200
480,3,147744000
480,6,209105690
480,7,209105690
481,1,81993600
481,2,106012800
481,3,108345600
481,7,209660924
482,2,205804800
482,3,208396800
482,7,210033142
482,6,210033142
483,1,206668800
483,6,209826235
483,7,209826235
483,10,211564800
484,3,176947200
484,2,176947200
484,6,205862130
484,1,209088000
485,3,176947200
485,2,176947200
485,6,205862130
485,1,209088000
486,3,176947200
486,2,176947200
486,6,205862130
486,1,209088000
487,1,4838400
487,2,202262400
487,3,219283200
487,4,219542400
488,4,216086400
488,2,216086400
488,3,218332800
488,5,218332800
489,2,100051200
489,7,208565972
489,6,208565972
489,3,217296000
490,2,163814400
490,3,167184000
490,4,217900800
490,5,218505600
491,2,158889600
491,3,197078400
491,6,208479956
491,7,208479956
492,2,158889600
492,3,197078400
492,6,208479956
492,7,208479956
493,2,158889600
493,3,197078400
493,7,208479956
493,6,208479956
494,2,158889600
494,3,197078400
494,6,208479956
494,7,208479956
495,2,158889600
495,3,197078400
495,7,208479956
495,6,208479956
496,2,158889600
496,3,197078400
496,7,208479956
496,6,208479956
497,3,219196800
497,2,219196800
497,4,219974400
497,5,222480000
498,2,186624000
498,3,205718400
498,4,222652800
498,5,225072000
499,2,138931200
499,3,184723200
499,7,208601637
499,6,208601637
500,2,157161600
500,3,179539200
500,6,200773404
500,7,200773404
501,1,145324800
501,2,150595200
501,3,153187200
501,7,207530381
502,2,108777600
502,3,111196800
502,1,126230400
502,6,207605857
502,7,207605857
503,2,108777600
503,3,111196800
503,1,126230400
503,6,207605857
503,7,207605857
504,2,108777600
504,3,111196800
504,1,126230400
504,7,207605857
504,6,207605857
505,2,136944000
505,3,139449600
505,4,210902400
505,5,212716800
506,2,151286400
506,1,158803200
506,3,182131200
506,7,209168802
506,6,209168802
507,2,163900800
507,3,166406400
507,6,208486753
507,7,208486753
507,1,213840000
508,1,145670400
508,2,156988800
508,6,206777515
508,7,206777515
509,1,145670400
509,2,156988800
509,7,206777515
509,6,206777515
510,1,145670400
510,2,156988800
510,6,206777515
510,7,206777515
511,6,202942303
511,7,202942303
511,4,217382400
511,5,218764800
512,6,202942303
512,7,202942303
512,4,217382400
512,5,218764800
513,7,202942303
513,6,202942303
513,4,217382400
513,5,218764800
514,2,138758400
514,7,208547793
514,6,208547793
514,3,217814400
515,2,153964800
515,3,170812800
515,6,208646314
515,7,208646314
516,2,88041600
516,3,90547200
516,6,208569801
516,7,208569801
517,1,113356800
517,2,138326400
517,3,169084800
517,7,207064728
518,7,209329175
518,6,209329175
518,10,215362800
518,10,215366400
518,10,215391600
519,1,5961600
519,2,114220800
519,3,164419200
519,10,210362400
519,7,215629919
520,2,85708800
520,3,88128000
520,7,202506932
520,6,202506932
521,2,85708800
521,3,88128000
521,7,202506932
521,6,202506932
522,2,85708800
522,3,88128000
522,6,202506932
522,7,202506932
523,2,146707200
523,7,208641674
523,6,208641674
523,3,227059200
524,2,126316800
524,3,189820800
524,6,210726384
524,7,210726384
525,2,126316800
525,3,189820800
525,6,210726384
525,7,210726384
526,2,126316800
526,3,189820800
526,7,210726384
526,6,210726384
527,2,126316800
527,3,189820800
527,7,210726384
527,6,210726384
528,2,126316800
528,3,189820800
528,6,210726384
528,7,210726384
529,2,126316800
529,3,189820800
529,7,210726384
529,6,210726384
530,2,126316800
530,3,189820800
530,7,210726384
530,6,210726384
531,2,146275200
531,3,193276800
531,10,210301200
531,10,210362400
531,10,210376800
532,2,159840000
532,3,169862400
532,7,208216089
532,6,208216089
532,1,218851200
533,2,159840000
533,3,169862400
533,6,208216089
533,7,208216089
533,1,218851200
534,2,159840000
534,3,169862400
534,7,208216089
534,6,208216089
534,1,218851200
535,2,159840000
535,3,169862400
535,6,208216089
535,7,208216089
535,1,218851200
536,2,159840000
536,3,169862400
536,7,208216089
536,6,208216089
536,1,218851200
537,2,161913600
537,3,165369600
537,4,218246400
537,5,220665600
538,2,103420800
538,1,116553600
538,7,208982878
538,3,216604800
539,2,142819200
539,3,148608000
539,1,199497600
539,7,205889546
540,2,183600000
540,3,190512000
540,7,208567287
540,6,208567287
541,2,154137600
541,3,155865600
541,7,209341721
541,6,209341721
542,2,125193600
542,3,139622400
542,7,209053814
542,6,209053814
543,2,126316800
543,3,156384000
543,7,208797469
543,6,208797469
544,2,126316800
544,3,156384000
544,7,208797469
544,6,208797469
545,2,142560000
545,3,143251200
545,1,160358400
545,7,208583110
545,6,208583110
546,2,114480000
546,3,132278400
546,10,210427200
546,10,210430800
547,2,124156800
547,3,152323200
547,4,214963200
547,5,216864000
548,1,118886400
548,2,154742400
548,7,210131279
548,6,210131279
548,3,210988800
549,1,118886400
549,2,154742400
549,7,210131279
549,6,210131279
549,3,210988800
550,1,118886400
550,2,154742400
550,7,210131279
550,6,210131279
550,3,210988800
551,1,118886400
551,2,154742400
551,7,210131279
551,6,210131279
551,3,210988800
552,1,118886400
552,2,154742400
552,7,210131279
552,6,210131279
552,3,210988800
553,2,137635200
553,3,142128000
553,7,208570070
553,6,208570070
554,2,127958400
554,7,202992846
554,6,202992846
554,3,208483200
555,2,127958400
555,7,202992846
555,6,202992846
555,3,208483200
556,2,127958400
556,7,202992846
556,6,202992846
556,3,208483200
557,2,127958400
557,7,202992846
557,6,202992846
557,3,208483200
558,1,164073600
558,2,204681600
558,3,205718400
558,6,209510444
558,7,209510444
559,2,153792000
559,3,190080000
559,7,209480498
559,6,209480498
560,2,152323200
560,3,154396800
560,6,209776313
560,7,209776313
561,2,144547200
561,3,175564800
561,6,212288135
561,7,212288135
562,2,144547200
562,3,175564800
562,6,212288135
562,7,212288135
563,2,198115200
563,3,199843200
563,7,207908390
563,6,207908390
564,2,198115200
564,3,199843200
564,7,207908390
564,6,207908390
565,2,198115200
565,3,199843200
565,7,207908390
565,6,207908390
566,2,198115200
566,3,199843200
566,6,207908390
566,7,207908390
567,2,198115200
567,3,199843200
567,7,207908390
567,6,207908390
568,2,120441600
568,3,122688000
568,7,209995139
568,6,209995139
569,2,136944000
569,3,162518400
569,6,208809561
569,7,208809561
570,2,120873600
570,1,142473600
570,3,146102400
570,10,208288800
571,1,130636800
571,2,142300800
571,6,208570987
571,7,208570987
572,2,187142400
572,3,207878400
572,6,208424026
572,7,208424026
573,7,208435742
573,6,208435742
573,10,212166000
573,10,212169600
574,7,208645557
574,6,208645557
574,2,216518400
574,3,224812800
575,2,90892800
575,3,110937600
575,6,211775607
575,7,211775607
576,2,207014400
576,6,218401061
576,7,218401061
576,3,224121600
577,2,207014400
577,6,218401061
577,7,218401061
577,3,224121600
578,2,207014400
578,6,218401061
578,7,218401061
578,3,224121600
579,2,158803200
579,3,161308800
579,7,208555642
579,6,208555642
579,1,210988800
580,2,158803200
580,3,161308800
580,7,208555642
580,6,208555642
580,1,210988800
581,2,158803200
581,3,161308800
581,6,208555642
581,7,208555642
581,1,210988800
582,2,152841600
582,3,178588800
582,1,203904000
582,7,208486273
582,6,208486273
583,2,96595200
583,6,202555952
583,5,210902400
583,4,210902400
584,2,96595200
584,6,202555952
584,5,210902400
584,4,210902400
585,2,96595200
585,6,202555952
585,5,210902400
585,4,210902400
586,2,96595200
586,6,202555952
586,5,210902400
586,4,210902400
587,2,96595200
587,6,202555952
587,5,210902400
587,4,210902400
588,2,96595200
588,6,202555952
588,5,210902400
588,4,210902400
589,2,96595200
589,6,202555952
589,5,210902400
589,4,210902400
590,2,96595200
590,6,202555952
590,5,210902400
590,4,210902400
591,2,96595200
591,6,202555952
591,5,210902400
591,4,210902400
592,2,125452800
592,3,187920000
592,10,211561200
592,10,211582800
593,2,166665600
593,10,211564800
593,10,212158800
593,10,212162400
593,10,212191200
594,2,150681600
594,3,153187200
594,6,208655507
594,7,208655507
595,2,104803200
595,3,119404800
595,1,184723200
595,6,208647110
595,7,208647110
596,6,208547005
596,7,208547005
596,4,217641600
596,5,220233600
597,7,208547005
597,6,208547005
597,4,217641600
597,5,220233600
598,2,151113600
598,3,159148800
598,7,208632284
598,6,208632284
599,2,195609600
599,6,208670403
599,7,208670403
599,1,223344000
599,3,223344000
600,1,52876800
600,2,202953600
600,4,210124800
600,7,212110657
601,2,125539200
601,3,156384000
601,6,202498313
601,7,202498313
602,2,125539200
602,3,156384000
602,6,202498313
602,7,202498313
603,2,125539200
603,3,156384000
603,7,202498313
603,6,202498313
604,2,180748800
604,3,181958400
604,7,208476375
604,6,208476375
604,4,224035200
604,5,226454400
605,2,154396800
605,3,161654400
605,7,202683152
605,6,202683152
606,2,110937600
606,3,142560000
606,7,205447605
606,4,224380800
607,2,144806400
607,3,163382400
607,6,216490095
607,7,216490095
608,2,144806400
608,3,163382400
608,7,216490095
608,6,216490095
609,1,176860800
609,7,209418373
609,2,219024000
609,3,221097600
610,2,108777600
610,6,208625413
610,7,208625413
610,3,217123200
610,1,217123200
611,2,131760000
611,6,208629031
611,7,208629031
611,3,217814400
612,2,180230400
612,3,187747200
612,7,207485607
612,6,207485607
613,2,180230400
613,3,187747200
613,6,207485607
613,7,207485607
614,2,185500800
614,3,204422400
614,1,210470400
614,6,210504112
615,2,185500800
615,3,204422400
615,1,210470400
615,6,210504112
616,2,185500800
616,3,204422400
616,1,210470400
616,6,210504112
617,2,185500800
617,3,204422400
617,1,210470400
617,6,210504112
618,2,139708800
618,3,142300800
618,1,192067200
618,7,214678889
618,6,214678889
619,2,141264000
619,3,197942400
619,7,208513767
619,6,208513767
620,2,121132800
620,3,169948800
620,10,210330000
620,10,210333600
620,10,210358800
621,12,214484400
621,4,224121600
621,2,224121600
621,5,225936000
622,2,111024000
622,1,111024000
622,3,128390400
622,7,212366882
622,6,212366882
623,7,208649955
623,6,208649955
623,4,217900800
623,5,220406400
624,1,31190400
624,2,82771200
624,3,124761600
624,4,218332800
624,5,219974400
625,2,126230400
625,3,128649600
625,1,155433600
625,10,210463200
626,2,140227200
626,3,162000000
626,7,209388682
626,6,209388682
627,1,179452800
627,2,184982400
627,3,187228800
627,7,207080703
628,2,91756800
628,3,94176000
628,6,208474074
628,7,208474074
629,2,133142400
629,3,166406400
629,7,208890230
629,6,208890230
630,2,163382400
630,3,195350400
630,6,211326488
630,7,211326488
631,2,163382400
631,3,195350400
631,7,211326488
631,6,211326488
632,2,163382400
632,3,195350400
632,7,211326488
632,6,211326488
633,2,163382400
633,3,195350400
633,7,211326488
633,6,211326488
634,2,155865600
634,3,188179200
634,7,208550524
634,6,208550524
635,2,134697600
635,3,141091200
635,6,206134877
635,7,206134877
636,2,134697600
636,3,141091200
636,6,206134877
636,7,206134877
637,2,134697600
637,3,141091200
637,6,206134877
637,7,206134877
638,2,134697600
638,3,141091200
638,6,206134877
638,7,206134877
639,2,134697600
639,3,141091200
639,6,206134877
639,7,206134877
640,2,134697600
640,3,141091200
640,6,206134877
640,7,206134877
641,2,134697600
641,3,141091200
641,6,206134877
641,7,206134877
642,2,134697600
642,3,141091200
642,6,206134877
642,7,206134877
643,2,134697600
643,3,141091200
643,6,206134877
643,7,206134877
644,2,134697600
644,3,141091200
644,6,206134877
644,7,206134877
645,2,134697600
645,3,141091200
645,6,206134877
645,7,206134877
646,2,134697600
646,3,141091200
646,6,206134877
646,7,206134877
647,2,134697600
647,3,141091200
647,6,206134877
647,7,206134877
648,2,134697600
648,3,141091200
648,6,206134877
648,7,206134877
649,2,134697600
649,3,141091200
649,6,206134877
649,7,206134877
650,2,134697600
650,3,141091200
650,6,206134877
650,7,206134877
651,2,134697600
651,3,141091200
651,6,206134877
651,7,206134877
652,2,179452800
652,3,187315200
652,7,212022103
652,6,212022103
653,2,92793600
653,1,126316800
653,6,201054276
653,7,201054276
654,2,92793600
654,1,126316800
654,7,201054276
654,6,201054276
655,2,92793600
655,1,126316800
655,7,201054276
655,6,201054276
656,2,112752000
656,3,117244800
656,7,208836867
656,6,208836867
657,2,148521600
657,3,175996800
657,7,203242084
657,6,203242084
658,2,148521600
658,3,175996800
658,7,203242084
658,6,203242084
659,2,148521600
659,3,175996800
659,7,203242084
659,6,203242084
660,2,148521600
660,3,175996800
660,6,203242084
660,7,203242084
661,2,148521600
661,3,175996800
661,6,203242084
661,7,203242084
662,1,47433600
662,2,136598400
662,7,208661232
662,6,208661232
663,1,47433600
663,2,136598400
663,7,208661232
663,6,208661232
664,1,47433600
664,2,136598400
664,7,208661232
664,6,208661232
665,2,155088000
665,3,197942400
665,6,208547208
665,7,208547208
666,2,164851200
666,3,166233600
666,7,208651023
666,6,208651023
666,1,224812800
667,2,125798400
667,3,128131200
667,7,208781379
667,1,211939200
668,4,216345600
668,5,218851200
668,2,219024000
668,3,224208000
669,2,156643200
669,3,188870400
669,10,211507200
669,10,211510800
669,10,211518000
669,10,211532400
670,2,140400000
670,7,208802520
670,6,208802520
670,1,223948800
671,1,122601600
671,2,180489600
671,3,204422400
671,7,209855227
672,2,144288000
672,1,154828800
